customerID,tenure,Contract,InternetService,MonthlyCharges,TotalCharges,PaymentMethod,TechSupport,OnlineSecurity,Churn,ChurnProbability,ChurnProbabilityPct,RiskLevel,RecommendedAction
0867-MKZVY,20,Month-to-month,Fiber optic,82.4,1592.35,Electronic check,No,Yes,Yes,0.43463816771454306,43.5,Medium,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
4482-EWFMI,2,Month-to-month,Fiber optic,69.7,135.2,Electronic check,No,No,No,0.6957995940909906,69.6,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
4648-YPBTM,53,Two year,DSL,73.9,3958.25,Bank transfer (automatic),Yes,No,No,0.0272902437732157,2.7,Low,Review Online Security offer
2907-ILJBN,11,One year,No,20.6,233.9,Mailed check,No internet service,No internet service,No,0.062184579209757805,6.2,Low,Standard customer engagement
6345-FZOQH,69,Two year,No,19.9,1363.45,Mailed check,No internet service,No internet service,No,0.0018295631866011774,0.2,Low,Standard customer engagement
3376-BMGFE,4,Month-to-month,Fiber optic,70.9,273.0,Bank transfer (automatic),No,No,Yes,0.6115892015878828,61.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
5997-OPVFA,72,Two year,DSL,89.05,6254.45,Bank transfer (automatic),Yes,Yes,No,0.01483045255636489,1.5,Low,Standard customer engagement
3445-HXXGF,58,Month-to-month,DSL,45.3,2651.2,Electronic check,No,No,Yes,0.16476940952424182,16.5,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
1159-WFSGR,16,Month-to-month,No,20.4,321.4,Electronic check,No internet service,No internet service,No,0.12453121343144949,12.5,Low,Review longer-term contract incentive | Review automatic payment incentive
7654-YWJUF,43,One year,Fiber optic,84.25,3539.25,Bank transfer (automatic),Yes,Yes,No,0.08606425462517683,8.6,Low,Standard customer engagement
1875-QIVME,2,Month-to-month,Fiber optic,104.4,242.8,Electronic check,Yes,No,Yes,0.7428751838350608,74.3,High,Priority retention outreach | Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
6727-IOTLZ,14,Two year,DSL,81.95,1181.75,Mailed check,Yes,No,No,0.07006112859537746,7.0,Low,Review Online Security offer
0691-JVSYA,53,One year,Fiber optic,94.85,5000.2,Bank transfer (automatic),No,No,Yes,0.21492674981552018,21.5,Low,Review Tech Support offer | Review Online Security offer
5918-VUKWP,32,One year,No,20.55,654.55,Bank transfer (automatic),No internet service,No internet service,No,0.026689733651963244,2.7,Low,Standard customer engagement
1744-JHKYS,34,Month-to-month,No,24.7,780.2,Electronic check,No internet service,No internet service,No,0.07863491447724809,7.9,Low,Review longer-term contract incentive | Review automatic payment incentive
2656-FMOKZ,15,Month-to-month,Fiber optic,74.45,1145.7,Mailed check,No,No,Yes,0.6168012035320853,61.7,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
2070-FNEXE,7,Month-to-month,Fiber optic,76.45,503.6,Bank transfer (automatic),No,Yes,Yes,0.4547181170318304,45.5,Medium,Review longer-term contract incentive | Review Tech Support offer
5947-SGKCL,15,Month-to-month,Fiber optic,105.35,1559.25,Bank transfer (automatic),No,No,No,0.612914786369683,61.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
3712-PKXZA,61,One year,No,20.55,1252.0,Credit card (automatic),No internet service,No internet service,No,0.007622295279080998,0.8,Low,Standard customer engagement
6317-YPKDH,1,Month-to-month,DSL,29.95,29.95,Bank transfer (automatic),No,No,Yes,0.47641632045644744,47.6,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
6582-OIVSP,1,Month-to-month,DSL,45.3,45.3,Mailed check,No,No,No,0.35705747850884817,35.7,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
9367-WXLCH,8,Month-to-month,Fiber optic,84.5,662.65,Bank transfer (automatic),No,No,Yes,0.6017254313384282,60.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
5524-KHNJP,33,One year,DSL,74.75,2453.3,Credit card (automatic),No,Yes,No,0.06506856961594586,6.5,Low,Review Tech Support offer
1918-ZBFQJ,13,Month-to-month,Fiber optic,79.25,1111.65,Electronic check,No,No,Yes,0.5638913859788007,56.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
1024-GUALD,1,Month-to-month,DSL,24.8,24.8,Electronic check,No,No,Yes,0.6730761298638416,67.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
4827-USJHP,20,Month-to-month,DSL,51.8,1023.85,Mailed check,No,No,No,0.2244509622783599,22.4,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
8167-GJLRN,3,Month-to-month,DSL,30.4,82.15,Electronic check,Yes,No,No,0.470585456790493,47.1,Medium,Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
0956-SYCWG,13,One year,No,19.65,244.8,Electronic check,No internet service,No internet service,No,0.08973985651333846,9.0,Low,Review automatic payment incentive
8017-UVSZU,40,Month-to-month,DSL,56.6,2379.1,Credit card (automatic),No,No,No,0.10920097246750445,10.9,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
7100-FQPRV,43,One year,DSL,71.9,3173.35,Credit card (automatic),Yes,Yes,No,0.0499533837419035,5.0,Low,Standard customer engagement
2472-OVKUP,6,Month-to-month,Fiber optic,91.0,531.0,Electronic check,No,No,Yes,0.6622151907029938,66.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2984-RGEYA,69,Two year,No,19.75,1375.4,Bank transfer (automatic),No internet service,No internet service,No,0.001700869270867358,0.2,Low,Standard customer engagement
9680-NIAUV,72,Two year,Fiber optic,109.7,8129.3,Credit card (automatic),No,Yes,No,0.04506727653651889,4.5,Low,Review Tech Support offer
2146-EGVDT,59,Two year,No,19.3,1192.7,Credit card (automatic),No internet service,No internet service,No,0.0025661636732176815,0.3,Low,Standard customer engagement
2604-IJPDU,20,Month-to-month,Fiber optic,96.55,1901.65,Electronic check,Yes,Yes,No,0.3915189035463081,39.2,Medium,Review longer-term contract incentive | Review automatic payment incentive
9178-JHUVJ,24,Two year,No,24.1,587.4,Bank transfer (automatic),No internet service,No internet service,No,0.031039995136518183,3.1,Low,Standard customer engagement
6168-YBYNP,59,Month-to-month,Fiber optic,111.35,6519.75,Electronic check,Yes,No,No,0.3707642632403349,37.1,Medium,Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
7255-SSFBC,72,Two year,Fiber optic,112.25,8041.65,Bank transfer (automatic),Yes,No,No,0.066852772375497,6.7,Low,Review Online Security offer
3645-DEYGF,1,Month-to-month,No,20.75,20.75,Mailed check,No internet service,No internet service,No,0.1750990408228022,17.5,Low,Review longer-term contract incentive
9323-HGFWY,27,One year,Fiber optic,101.9,2681.15,Credit card (automatic),Yes,Yes,No,0.2148262067298855,21.5,Low,Standard customer engagement
8544-GOQSH,14,Month-to-month,Fiber optic,80.05,1112.3,Credit card (automatic),Yes,No,No,0.3734936230601248,37.3,Medium,Review longer-term contract incentive | Review Online Security offer
3363-DTIVD,71,Two year,Fiber optic,105.55,7405.5,Electronic check,No,Yes,No,0.0648785216717446,6.5,Low,Review Tech Support offer | Review automatic payment incentive
7018-WBJNK,13,Month-to-month,Fiber optic,78.3,1033.95,Credit card (automatic),No,No,No,0.5184204708118824,51.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
9142-KZXOP,44,Month-to-month,Fiber optic,68.85,2958.95,Credit card (automatic),No,No,No,0.1795890585285276,18.0,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
7674-YTAFD,33,One year,Fiber optic,79.95,2684.85,Bank transfer (automatic),Yes,No,No,0.1510464888352656,15.1,Low,Review Online Security offer
6348-SNFUS,72,Two year,DSL,55.45,4179.2,Credit card (automatic),Yes,Yes,No,0.007591719221212877,0.8,Low,Standard customer engagement
1285-OKIPP,1,Month-to-month,Fiber optic,79.9,79.9,Electronic check,No,No,Yes,0.669306152741727,66.9,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
7825-ECJRF,19,Month-to-month,Fiber optic,106.6,1934.45,Electronic check,Yes,Yes,Yes,0.4878184584863756,48.8,Medium,Review longer-term contract incentive | Review automatic payment incentive
1347-KTTTA,64,One year,Fiber optic,102.45,6654.1,Credit card (automatic),Yes,No,No,0.10801120700092369,10.8,Low,Review Online Security offer
7841-TZDMQ,2,Month-to-month,DSL,46.0,84.5,Credit card (automatic),No,No,Yes,0.41468659482268777,41.5,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
4195-NZGTA,1,Month-to-month,DSL,25.25,25.25,Electronic check,No,No,No,0.5950520458802904,59.5,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
7157-SMCFK,61,Two year,No,19.75,1124.2,Mailed check,No internet service,No internet service,No,0.0023246887707858562,0.2,Low,Standard customer engagement
4709-LKHYG,29,One year,No,20.0,540.05,Electronic check,No internet service,No internet service,No,0.035249651695808314,3.5,Low,Review automatic payment incentive
2504-DSHIH,23,Month-to-month,Fiber optic,86.8,1975.85,Electronic check,No,No,No,0.6153716195841004,61.5,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
0699-NDKJM,57,Month-to-month,DSL,58.75,3437.45,Bank transfer (automatic),No,Yes,No,0.11456923555244533,11.5,Low,Review longer-term contract incentive | Review Tech Support offer
9286-BHDQG,72,Two year,DSL,45.25,3139.8,Credit card (automatic),Yes,Yes,No,0.003227713520382395,0.3,Low,Standard customer engagement
0230-WEQUW,66,Two year,DSL,56.6,3789.2,Bank transfer (automatic),Yes,Yes,No,0.012044435510454019,1.2,Low,Standard customer engagement
2040-LDIWQ,65,Two year,DSL,84.2,5324.5,Bank transfer (automatic),Yes,No,No,0.021476295169667304,2.1,Low,Review Online Security offer
6496-JDSSB,8,Month-to-month,Fiber optic,80.0,624.6,Bank transfer (automatic),No,No,No,0.6256597185827395,62.6,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
9408-SSNVZ,4,Month-to-month,Fiber optic,70.15,268.35,Electronic check,No,No,Yes,0.6801190064606601,68.0,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
4443-EMBNA,71,Two year,No,24.75,1836.9,Bank transfer (automatic),No internet service,No internet service,No,0.0025939793105597903,0.3,Low,Standard customer engagement
6469-MRVET,1,One year,No,20.2,20.2,Electronic check,No internet service,No internet service,No,0.17917133833200782,17.9,Low,Review automatic payment incentive
0742-MOABM,4,Month-to-month,DSL,50.05,179.35,Mailed check,Yes,No,Yes,0.24414013529623008,24.4,Low,Review longer-term contract incentive | Review Online Security offer
5961-VUSRV,12,One year,No,19.35,219.35,Bank transfer (automatic),No internet service,No internet service,No,0.0968919639056189,9.7,Low,Standard customer engagement
6778-JFCMK,24,One year,DSL,50.6,1288.75,Mailed check,No,Yes,No,0.2162297169932071,21.6,Low,Review Tech Support offer
6341-JVQGF,31,One year,DSL,81.15,2545.75,Mailed check,Yes,Yes,No,0.07625763985340243,7.6,Low,Standard customer engagement
2232-DMLXU,1,Month-to-month,DSL,55.2,55.2,Mailed check,No,No,Yes,0.40198104693034664,40.2,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
4811-JBUVU,30,Month-to-month,Fiber optic,89.9,2723.15,Credit card (automatic),Yes,No,No,0.41028946340198297,41.0,Medium,Review longer-term contract incentive | Review Online Security offer
0945-TSONX,47,Two year,DSL,85.3,4107.25,Credit card (automatic),Yes,Yes,No,0.027887662598796926,2.8,Low,Standard customer engagement
2651-ZCBXV,54,Two year,Fiber optic,108.0,5760.65,Credit card (automatic),Yes,Yes,No,0.06970959096890629,7.0,Low,Standard customer engagement
3316-UWXUY,50,Month-to-month,Fiber optic,93.5,4747.5,Credit card (automatic),Yes,Yes,No,0.14901698342847453,14.9,Low,Review longer-term contract incentive
8937-RDTHP,1,Month-to-month,Fiber optic,84.6,84.6,Mailed check,No,Yes,Yes,0.5701563543838383,57.0,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer
7083-MIOPC,72,Two year,No,20.25,1566.9,Credit card (automatic),No internet service,No internet service,No,0.0016275318340211178,0.2,Low,Standard customer engagement
1984-GPTEH,29,Month-to-month,No,25.15,702.0,Electronic check,No internet service,No internet service,No,0.10068856409963978,10.1,Low,Review longer-term contract incentive | Review automatic payment incentive
1251-KRREG,2,Month-to-month,DSL,54.4,114.1,Mailed check,No,No,Yes,0.4405292197645519,44.1,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
0621-JFHOL,10,Two year,DSL,29.6,299.05,Mailed check,Yes,No,No,0.1401367262891103,14.0,Low,Review Online Security offer
9903-LYSAB,18,Month-to-month,Fiber optic,73.15,1305.95,Electronic check,No,No,No,0.6139456797356033,61.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
0094-OIFMO,11,Month-to-month,Fiber optic,95.0,1120.3,Electronic check,No,No,Yes,0.7382480820681047,73.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9227-UAQFT,16,Two year,No,19.75,284.35,Mailed check,No internet service,No internet service,No,0.027897493140978485,2.8,Low,Standard customer engagement
7301-ABVAD,72,Two year,DSL,86.6,6350.5,Bank transfer (automatic),Yes,No,No,0.01690316098568122,1.7,Low,Review Online Security offer
6614-FHDBO,72,Two year,Fiber optic,109.2,7878.3,Bank transfer (automatic),Yes,No,No,0.052611547720205785,5.3,Low,Review Online Security offer
